Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),18-24,Age Group,146,54.74,47.74,61.74,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Hispanic,Race/Ethnicity,31,28.37,17.59,39.15,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),H.S. or G.E.D.,Education Attained,639,32.49,29.43,35.55,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA2,CAT5,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,19,25.4,11.21,39.59,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE03,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Asian, non-Hispanic",Race/Ethnicity,5,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),65+,Age Group,61,2.08,1.39,2.77,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),45-54,Age Group,7,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE04,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),35-44,Age Group,239,41.93,36.79,47.07,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),45-54,Age Group,252,33.31,28.98,37.64,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE04,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),"$35,000-$49,999",Household Income,194,28.19,23.41,32.97,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME4,CAT6,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"$50,000+",Household Income,22,1.06,0.47,1.65,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME5,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"$15,000-$24,999",Household Income,293,36.73,31.83,41.63,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME2,CAT6,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Some post-H.S.,Education Attained,445,29.42,26.24,32.6,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA3,CAT5,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Black, non-Hispanic",Race/Ethnicity,235,45.33,38.88,51.78,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Hispanic,Race/Ethnicity,30,20.85,11.7,30,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Female,Gender,936,25.76,23.58,27.94,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Female,Gender,77,2.28,1.48,3.08,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Male,Gender,638,26.55,24.12,28.98,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX1,CAT2,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2018,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,0,,,,1,%,Crude Prevalence,***,No responses for this data cell,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Less than $15,000",Household Income,269,43.1,37.32,48.88,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME1,CAT6,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Hispanic,Race/Ethnicity,68,41.65,32.71,50.59,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"White, non-Hispanic",Race/Ethnicity,"2,474",33.6,32.15,35.05,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE01,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Other, non-Hispanic",Race/Ethnicity,17,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE06,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),Overall,Overall,"2,965",34.02,32.67,35.37,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),"Less than $15,000",Household Income,151,27.27,22.25,32.29,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME1,CAT6,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"Black, non-Hispanic",Race/Ethnicity,234,31.14,26.59,35.69,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Overall,Overall,"2,325",28.79,27.48,30.1,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"$15,000-$24,999",Household Income,376,33.05,29.31,36.79,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME2,CAT6,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"$15,000-$24,999",Household Income,27,2.71,1.3,4.12,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME2,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Less than H.S.,Education Attained,21,4.71,2.24,7.18,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA1,CAT5,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),35-44,Age Group,10,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"Black, non-Hispanic",Race/Ethnicity,6,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),18-24,Age Group,170,30.25,25.68,34.82,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),H.S. or G.E.D.,Education Attained,40,1.39,0.84,1.94,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA2,CAT5,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),18-24,Age Group,260,46.46,41.6,51.32,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Overall,Overall,133,1.75,1.36,2.14,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"Asian, non-Hispanic",Race/Ethnicity,4,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Female,Gender,86,1.91,1.38,2.44,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),"Asian, non-Hispanic",Race/Ethnicity,44,61.92,48.26,75.58,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Less than H.S.,Education Attained,195,36.06,30.28,41.84,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA1,CAT5,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),65+,Age Group,"1,197",36.42,34.11,38.73,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,3,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),25-34,Age Group,352,35.02,31.26,38.78,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE02,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"Multiracial, non-Hispanic",Race/Ethnicity,38,30.96,20.38,41.54,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),"$25,000-$34,999",Household Income,211,27.33,23.14,31.52,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME3,CAT6,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),18-24,Age Group,127,19.24,15.65,22.83,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),35-44,Age Group,254,23.84,20.65,27.03,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),25-34,Age Group,300,33.1,29.32,36.88,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE02,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"White, non-Hispanic",Race/Ethnicity,119,1.91,1.46,2.36,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE01,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,34,50.13,32.47,67.79,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE03,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"$25,000-$34,999",Household Income,11,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,INCOME3,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Multiracial, non-Hispanic",Race/Ethnicity,54,43.89,32.27,55.51,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Male,Gender,912,25.07,23.25,26.89,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX1,CAT2,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),Less than H.S.,Education Attained,197,35.02,29.45,40.59,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA1,CAT5,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"$15,000-$24,999",Household Income,442,39.08,35.16,43,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME2,CAT6,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Less than H.S.,Education Attained,129,24.2,19.3,29.1,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA1,CAT5,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),"$25,000-$34,999",Household Income,255,30.46,26.23,34.69,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME3,CAT6,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),25-34,Age Group,13,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE02,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),College graduate,Education Attained,853,32.49,30.29,34.69,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA4,CAT5,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),"Asian, non-Hispanic",Race/Ethnicity,9,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),H.S. or G.E.D.,Education Attained,"1,004",35.44,33.09,37.79,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA2,CAT5,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),"Multiracial, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Female,Gender,"1,383",29.3,27.48,31.12,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),45-54,Age Group,271,23.09,20.07,26.11,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE04,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),65+,Age Group,57,2.02,1.29,2.75,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
